,,Programmed coordinate,,,CoppeliaSim coordinates,,,Coordinates differences,,,Programmed TCP orientation,,,CoppeliaSim TCP orientation,,,TCP orientation difference,,,,,,,,
Time (min),P#,X,Y,Z,X,Y,Z,DX,DY,DZ,RX,RY,RZ,RX,RY,RZ,DRX,DRY,DRZ,A1,A2,A3,A4,A5,A6
123,P41,514,234,468,513.999,234,468,0.001,0,0,0,90,0,0,90,-0.01,0,0,0.01,28.099389,19.152053,16.09691,40.273892,-44.354713,-36.123351
123,P42,622,-144,277,622.012,-143.965,277.014,-0.012,-0.035,-0.014,0,90,0,0,90,0,0,0,0,-14.640781,48.255938,4.400615,-20.390905,-53.916476,8.906938
123,P43,600,-103,393,600,-103,393,0,0,0,0,90,0,0,90,0,0,0,0,-10.855294,31.076722,11.416843,-18.078787,-43.46798,9.364431
123,P44,462,109,354,462,109.001,354,0,-0.001,0,0,90,0,0,90,0,0,0,0,15.258593,22.502316,36.29389,15.55957,-60.345268,-11.822903
123,P45,439,103,506,438.991,102.985,505.979,0.009,0.015,0.021,0,90,0,0,90,-0.01,0,0,0.01,15.890552,-2.050926,34.225753,26.056005,-35.904563,-26.524972
123,P46,414,136,536,413.954,136.05,535.922,0.046,-0.05,0.078,0,90,0,0,90,-0.02,0,0,0.02,22.027858,-6.969288,33.719202,39.691106,-34.652006,-39.532493
123,P47,464,-149,491,464.011,-148.945,491.001,-0.011,-0.055,-0.001,0,90,0,0,90,0,0,0,0,-20.530048,4.753951,29.194687,-36.079638,-38.654753,25.149022
123,P48,628,276,275,628,276.001,275,0,-0.001,0,0,90,0,0,90,0,0,0,0,26.279378,54.411107,-7.369389,31.724497,-52.617367,-24.608154
123,P49,522,-143,294,522.004,-142.974,294.007,-0.004,-0.026,-0.007,0,90,0,0,89.98,0,0,0.02,0,-17.738982,37.537739,23.685345,-22.228247,-62.451958,7.328512
123,P50,537,-37,325,536.904,-36.915,324.928,0.096,-0.085,0.072,0,90,0,0,89.97,-0.03,0,0.03,0.03,-4.674231,32.54249,25.256608,-7.629982,-57.826376,0.450838
124,P1,641,21,473,640.999,21.001,472.999,0.001,-0.001,0.001,0,90,0,0,90,-0.01,0,0,0.01,2.498462,27.553898,2.211299,2.717393,-29.896278,-6.750066
124,P2,536,235,281,536.019,234.989,281.007,-0.019,0.011,-0.007,0,90,0,0,90,0,0,0,0,26.546261,44.055816,14.078321,28.18441,-62.241568,-17.954049
124,P3,656,242,373,655.988,241.999,372.991,0.012,0.001,0.009,0,90,0,0,90,-0.01,0,0,0.01,22.647042,45.101019,-8.886426,32.806088,-42.088084,-29.918766
124,P4,510,276,526,510,276,526,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,32.635361,16.77889,9.207851,52.847977,-41.182087,-50.094254
124,P5,459,-118,333,459.006,-117.967,333.017,-0.006,-0.033,-0.017,0,90,0,0,90,0,0,0,0,-17.169459,25.531784,36.419504,-21.446403,-62.985929,6.542259
124,P6,610,99,466,609.999,99,466,0.001,0,0,0,90,0,0,90,0,0,0,0,10.751971,25.269823,7.115148,17.198593,-34.0925,-18.870476
124,P7,465,-55,492,465,-55,492,0,0,0,0,90,0,0,90,0,0,0,0,-7.734359,1.445992,32.784764,-15.526755,-34.815787,8.270583
124,P8,436,237,298,436.021,236.988,298.009,-0.021,0.012,-0.009,0,90,0,0,90,0,0,0,0,32.500198,34.760526,30.398593,32.784043,-69.902916,-16.553063
124,P9,445,-117,511,444.993,-116.965,510.97,0.007,-0.035,0.03,0,90,0,0,90,-0.01,0,0,0.01,-17.109355,-1.606485,32.368758,-33.150942,-34.420278,23.659129
124,P10,547,29,431,547,29.001,431,0,-0.001,0,0,90,0,0,90,0,0,0,0,3.63047,19.489504,22.216143,3.312975,-41.906513,-6.762851
124,P11,415,171,268,414.999,171.001,268,0.001,-0.001,0,0,90,0,0,89.98,-0.01,0,0.02,0.01,25.684953,36.80764,38.135541,24.290671,-77.023586,-9.313621
124,P12,490,300,336,490,299.999,336,0,0.001,0,0,90,0,0,90,0,0,0,0,35.435636,36.227398,16.19822,39.500384,-60.779197,-26.461366
124,P13,619,7,521,618.99,7.041,520.967,0.01,-0.041,0.033,0,90,0,0,90,-0.01,0,0,0.01,1.238172,20.800808,3.887924,0.687103,-24.728764,-5.180587
124,P14,563,296,267,563.02,295.989,267.007,-0.02,0.011,-0.007,0,90,0,0,90,0,0,0,0,30.831006,50.71177,2.855538,34.247108,-59.74609,-23.013394
124,P15,571,270,520,570.999,270,520,0.001,0,0,0,90,0,0,90,0,0,0,0,28.875761,24.255692,-0.243465,50.831739,-37.13813,-49.42841
124,P16,414,101,432,414.004,101.004,432.008,-0.004,-0.004,-0.008,0,90,0,0,90,0,0,0,0,16.243842,3.748123,42.725876,19.823565,-49.019339,-17.896894
124,P17,431,50,452,431.027,50.059,452.081,-0.027,-0.059,-0.081,0,90,0,0,89.97,0.02,0,0.03,-0.02,7.877385,1.459201,40.780808,9.643764,-43.013817,-11.629741
124,P18,462,-94,399,462.002,-93.977,399.005,-0.002,-0.023,-0.005,0,90,0,0,90,0,0,0,0,-13.612153,14.285412,36.491842,-19.459602,-51.805493,8.280255
124,P19,692,76,390,691.999,76,390,0.001,0,0,0,90,0,0,90,-0.01,0,0,0.01,7.215388,42.246393,-7.271852,10.127489,-35.692066,-12.393783
124,P20,536,248,280,536.015,247.99,280.004,-0.015,0.01,-0.004,0,90,0,0,90,0,0,0,0,27.814096,44.72751,12.87578,29.705035,-62.14936,-18.905471
124,P21,619,18,314,618.993,18.02,313.997,0.007,-0.02,0.003,0,90,0,0,90,-0.01,0,0,0.01,1.859403,41.723217,9.535061,0.190538,-51.310588,-3.844145
124,P22,527,287,353,527.007,286.982,353,-0.007,0.018,0,0,90,0,0,90,0,0,0,0,32.129148,36.440411,11.639759,37.736508,-56.025846,-27.909161
124,P23,647,222,381,647.119,222.069,381.078,-0.119,-0.069,-0.078,0,90,0,0,89.94,0.01,0,0.06,-0.01,21.25361,42.296161,-5.300944,30.428847,-42.067392,-27.877163
124,P24,405,244,479,405.008,243.987,479,-0.008,0.013,0,0,90,0,0,90,0,0,0,0,36.270899,6.046442,30.950025,48.03143,-50.616938,-40.652101
124,P25,415,192,396,415,192.008,396.005,0,-0.008,-0.005,0,90,0,0,90,0,0,0,0,28.907576,14.525626,37.828008,32.594034,-58.320998,-23.216633
124,P26,695,288,364,694.99,288.01,363.993,0.01,-0.01,0.007,0,90,0,0,90,-0.01,0,0,0.01,24.972785,53.400044,-22.793868,40.002003,-38.859477,-37.530083
124,P27,483,298,550,483.002,297.984,549.997,-0.002,0.016,0.003,0,90,0,0,90,0,0,0,0,36.425026,13.75057,9.224369,59.241304,-42.584123,-56.589064
124,P28,417,184,294,417.009,184.009,294.014,-0.009,-0.009,-0.014,0,90,0,0,90,0,0,0,0,27.362989,32.308212,37.800309,26.611692,-73.0071,-12.12445
124,P29,700,36,537,699.973,36.023,536.972,0.027,-0.023,0.028,0,90,0,0,90,-0.01,0,0,0.01,3.867122,32.067441,-15.275153,10.525652,-17.236871,-14.572947
124,P30,452,103,282,452.022,102.992,282.013,-0.022,0.008,-0.013,0,90,0,0,90,0.01,0,0,-0.01,14.536399,34.506668,36.963583,13.138294,-72.394822,-7.462461
124,P31,580,25,303,580.1,25.057,303.093,-0.1,-0.057,-0.093,0,90,0,0,89.97,0.03,0,0.03,-0.03,2.685411,39.57178,16.927213,1.015974,-56.55732,-4.148859
124,P32,547,-113,431,546.991,-112.987,430.988,0.009,-0.013,0.012,0,90,0,0,90,-0.01,0,0,0.01,-13.17532,20.766172,20.011617,-21.924674,-42.293229,12.393635
124,P33,544,-83,447,543.972,-82.957,446.968,0.028,-0.043,0.032,0,90,0,0,89.98,-0.01,0,0.02,0.01,-9.741299,17.895915,21.040184,-17.432615,-39.778353,9.287642
124,P34,493,187,285,493.019,186.986,285.006,-0.019,0.014,-0.006,0,90,0,0,90,0,0,0,0,23.498726,38.67932,25.33488,23.581875,-66.75161,-13.554959
124,P35,644,53,525,643.973,53.016,524.958,0.027,-0.016,0.042,0,90,0,0,89.98,-0.01,0,0.02,0.01,5.824663,24.567517,-2.040496,12.516644,-23.293071,-16.109509
124,P36,592,-10,393,592.01,-9.996,393.009,-0.01,-0.004,-0.009,0,90,0,0,90,0,0,0,0,-0.978559,29.135339,14.884609,-3.601805,-44.018111,-1.464452
124,P37,626,143,336,626.005,142.99,336.002,-0.005,0.01,-0.002,0,90,0,0,90,0,0,0,0,14.473761,41.822908,4.589992,17.343062,-48.316339,-15.748554
124,P38,434,95,515,434,95,514.999,0,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,14.958491,-4.121475,34.589502,25.711751,-34.005528,-26.740495
124,P39,635,-10,469,635.003,-9.971,469,-0.003,-0.029,0,0,90,0,0,90,0,0,0,0,-0.641345,26.975191,3.731112,-3.539232,-30.704621,-1.310618
124,P40,547,245,397,547.013,244.983,397.005,-0.013,0.017,-0.005,0,90,0,0,90,0,0,0,0,27.317133,30.843908,11.910023,34.829258,-49.687465,-28.813037
124,P41,514,234,468,513.999,234,468,0.001,0,0,0,90,0,0,90,-0.01,0,0,0.01,28.102885,19.13701,16.099555,40.25402,-44.345704,-36.140027
124,P42,622,-144,277,622.012,-143.964,277.014,-0.012,-0.036,-0.014,0,90,0,0,90,0,0,0,0,-14.641298,48.234976,4.407658,-20.406736,-53.901142,8.887827
124,P43,600,-103,393,600,-103,393,0,0,0,0,90,0,0,90,0,0,0,0,-10.854304,31.056033,11.421742,-18.092828,-43.450884,9.342273
124,P44,462,109,354,462,109.001,354,0,-0.001,0,0,90,0,0,90,0,0,0,0,15.257466,22.484928,36.296417,15.541434,-60.332578,-11.843566
124,P45,439,103,506,438.991,102.985,505.979,0.009,0.015,0.021,0,90,0,0,90,-0.01,0,0,0.01,15.89346,-2.068468,34.226614,26.04333,-35.891921,-26.551937
124,P46,414,136,536,413.953,136.05,535.922,0.047,-0.05,0.078,0,90,0,0,90,-0.02,0,0,0.02,22.032148,-6.985806,33.720005,39.676555,-34.642133,-39.557642
124,P47,464,-149,491,464.011,-148.944,491.001,-0.011,-0.056,-0.001,0,90,0,0,90,0,0,0,0,-20.528803,4.731695,29.197122,-36.094063,-38.631236,25.126665
124,P48,628,276,275,628,276.001,275,0,-0.001,0,0,90,0,0,90,0,0,0,0,26.280114,54.395353,-7.363195,31.703648,-52.60846,-24.620102
124,P49,522,-143,294,522.003,-142.974,294.007,-0.003,-0.026,-0.007,0,90,0,0,90,0,0,0,0,-17.741325,37.516825,23.690628,-22.246456,-62.434343,7.309759
124,P50,537,-37,325,536.902,-36.914,324.927,0.098,-0.086,0.073,0,90,0,0,89.98,-0.03,0,0.02,0.03,-4.67547,32.522604,25.261265,-7.646738,-57.810517,0.429806
125,P1,641,21,473,641,21.001,472.999,0,-0.001,0.001,0,90,0,0,90,-0.01,0,0,0.01,2.501678,27.536781,2.223922,2.705975,-29.892334,-6.77615
125,P2,536,235,281,536.019,234.989,281.007,-0.019,0.011,-0.007,0,90,0,0,90,0,0,0,0,26.546266,44.044293,14.08841,28.166188,-62.243842,-17.974492
125,P3,656,242,373,655.987,241.999,372.991,0.013,0.001,0.009,0,90,0,0,90,-0.01,0,0,0.01,22.649998,45.087086,-8.873681,32.791154,-42.090334,-29.940613
125,P4,510,276,526,509.999,276,525.999,0.001,0,0.001,0,90,0,0,90,0,0,0,0,32.64188,16.767161,9.217719,52.833879,-41.189081,-50.119498
125,P5,459,-118,333,459.007,-117.966,333.017,-0.007,-0.034,-0.017,0,90,0,0,89.98,0,0,0.02,0,-17.173668,25.514473,36.430391,-21.46959,-62.977691,6.52727
125,P6,610,99,466,610,99,466,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,10.755517,25.254183,7.126949,17.18788,-34.091175,-18.898203
125,P7,465,-55,492,465,-55,492,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,-7.733778,1.427723,32.794921,-15.544051,-34.806296,8.24904
125,P8,436,237,298,436.021,236.988,298.009,-0.021,0.012,-0.009,0,90,0,0,90,0,0,0,0,32.499337,34.750762,30.407196,32.764786,-69.907096,-16.57432
125,P9,445,-117,511,444.993,-116.964,510.97,0.007,-0.036,0.03,0,90,0,0,90,-0.01,0,0,0.01,-17.109416,-1.625881,32.37875,-33.174868,-34.408936,23.645903
125,P10,547,29,431,547,29.001,431,0,-0.001,0,0,90,0,0,90,0,0,0,0,3.631803,19.473332,22.22718,3.298315,-41.902081,-6.787191
125,P11,415,171,268,414.999,171.001,268,0.001,-0.001,0,0,90,0,0,90,-0.01,0,0,0.01,25.681813,36.797391,38.144321,24.269895,-77.026428,-9.335211
125,P12,490,300,336,490,299.999,336,0,0.001,0,0,90,0,0,90,0,0,0,0,35.437186,36.217344,16.207391,39.482707,-60.783882,-26.482544
125,P13,619,7,521,618.99,7.042,520.966,0.01,-0.042,0.034,0,90,0,0,90,-0.01,0,0,0.01,1.242325,20.783365,3.900309,0.679731,-24.723836,-5.211218
125,P14,563,296,267,563.021,295.988,267.008,-0.021,0.012,-0.008,0,90,0,0,90,0,0,0,0,30.831644,50.700531,2.866037,34.229117,-59.749095,-23.032775
125,P15,571,270,520,570.999,270,519.999,0.001,0,0.001,0,90,0,0,89.98,-0.01,0,0.02,0.01,28.882011,24.242916,-0.232479,50.81841,-37.14387,-49.453678
125,P16,414,101,432,414.004,101.004,432.008,-0.004,-0.004,-0.008,0,90,0,0,90,0,0,0,0,16.244406,3.734039,42.735096,19.809145,-49.018291,-17.924311
125,P17,431,50,452,431.027,50.06,452.083,-0.027,-0.06,-0.083,0,90,0,0,89.97,0.02,0,0.03,-0.02,7.877942,1.443206,40.790275,9.629626,-43.008797,-11.656698
125,P18,462,-94,399,462.002,-93.976,399.005,-0.002,-0.024,-0.005,0,90,0,0,90,0,0,0,0,-13.61471,14.267443,36.502477,-19.481472,-51.796556,8.263834
125,P19,692,76,390,691.999,76,390,0.001,0,0,0,90,0,0,90,-0.01,0,0,0.01,7.217738,42.229816,-7.258037,10.113473,-35.690427,-12.416231
125,P20,536,248,280,536.015,247.99,280.004,-0.015,0.01,-0.004,0,90,0,0,90,0,0,0,0,27.814203,44.71621,12.885813,29.686881,-62.151942,-18.925884
125,P21,619,18,314,618.993,18.021,313.997,0.007,-0.021,0.003,0,90,0,0,89.98,-0.01,0,0.02,0.01,1.859261,41.707235,9.547444,0.172748,-51.307108,-3.863542
125,P22,527,287,353,527.008,286.982,353,-0.008,0.018,0,0,90,0,0,90,0,0,0,0,32.13119,36.429438,11.649603,37.719531,-56.029917,-27.930676
125,P23,647,222,381,647.121,222.07,381.08,-0.121,-0.07,-0.08,0,90,0,0,89.94,0.01,0,0.06,-0.01,21.256492,42.282217,-5.288994,30.413773,-42.068044,-27.899102
125,P24,405,244,479,405.008,243.986,479,-0.008,0.014,0,0,90,0,0,90,0,0,0,0,36.27551,6.036131,30.958378,48.016134,-50.624382,-40.6774
125,P25,415,192,396,415,192.009,396.005,0,-0.009,-0.005,0,90,0,0,90,0,0,0,0,28.908618,14.514474,37.836659,32.577423,-58.324509,-23.241399
125,P26,695,288,364,694.99,288.01,363.993,0.01,-0.01,0.007,0,90,0,0,90,-0.01,0,0,0.01,24.975964,53.385619,-22.779511,39.986379,-38.862503,-37.549946
125,P27,483,298,550,483.002,297.984,549.996,-0.002,0.016,0.004,0,90,0,0,90,0,0,0,0,36.432427,13.739545,9.233874,59.225717,-42.592708,-56.612877
125,P28,417,184,294,417.009,184.009,294.015,-0.009,-0.009,-0.015,0,90,0,0,90,0,0,0,0,27.360796,32.29785,37.809003,26.591623,-73.01001,-12.146296
125,P29,700,36,537,699.973,36.024,536.971,0.027,-0.024,0.029,0,90,0,0,90,-0.01,0,0,0.01,3.872163,32.04932,-15.260339,10.524042,-17.234897,-14.608399
125,P30,452,103,282,452.023,102.992,282.014,-0.023,0.008,-0.014,0,90,0,0,90,0.01,0,0,-0.01,14.533133,34.494316,36.973231,13.117537,-72.394378,-7.483607
125,P31,580,25,303,580.102,25.058,303.095,-0.102,-0.058,-0.095,0,90,0,0,89.96,0.03,0,0.04,-0.03,2.684484,39.556248,16.938602,0.99688,-56.553017,-4.167446
125,P32,547,-113,431,546.99,-112.987,430.987,0.01,-0.013,0.013,0,90,0,0,90,-0.01,0,0,0.01,-13.175307,20.747891,20.02324,-21.944831,-42.285176,12.377065
125,P33,544,-83,447,543.972,-82.956,446.967,0.028,-0.044,0.033,0,90,0,0,90,-0.01,0,0,0.01,-9.740708,17.877845,21.05166,-17.450984,-39.770327,9.268619
125,P34,493,187,285,493.019,186.985,285.006,-0.019,0.015,-0.006,0,90,0,0,90,0,0,0,0,23.497614,38.667784,25.344542,23.56289,-66.753352,-13.576058
125,P35,644,53,525,643.972,53.016,524.957,0.028,-0.016,0.043,0,90,0,0,89.98,-0.01,0,0.02,0.01,5.829464,24.550505,-2.027519,12.512128,-23.290824,-16.142997
125,P36,592,-10,393,592.01,-9.995,393.01,-0.01,-0.005,-0.01,0,90,0,0,90,0,0,0,0,-0.977841,29.11864,14.896441,-3.618678,-44.013104,-1.485248
125,P37,626,143,336,626.004,142.99,336.002,-0.004,0.01,-0.002,0,90,0,0,90,0,0,0,0,14.474982,41.808482,4.601996,17.326958,-48.316001,-15.770048
125,P38,434,95,515,434,95,514.999,0,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,14.962487,-4.136438,34.598845,25.705509,-34.005361,-26.775542
125,P39,635,-10,469,635.003,-9.971,469,-0.003,-0.029,0,0,90,0,0,89.98,0,0,0.02,0,-0.638467,26.957713,3.743708,-3.55216,-30.699522,-1.334953
125,P40,547,245,397,547.013,244.983,397.006,-0.013,0.017,-0.006,0,90,0,0,90,0,0,0,0,27.319919,30.831757,11.920323,34.813672,-49.690668,-28.836205
125,P41,514,234,468,514,234,468,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,28.107358,19.124778,16.109433,40.240482,-44.350096,-36.16603
125,P42,622,-144,277,622.012,-143.963,277.015,-0.012,-0.037,-0.015,0,90,0,0,90,0,0,0,0,-14.642565,48.217122,4.421003,-20.427307,-53.895726,8.873869
125,P43,600,-103,393,600,-103,393,0,0,0,0,90,0,0,90,0,0,0,0,-10.854094,31.038063,11.434172,-18.112276,-43.444331,9.32558
125,P44,462,109,354,462,109.001,354,0,-0.001,0,0,90,0,0,90,0,0,0,0,15.25645,22.471692,36.306143,15.523493,-60.331731,-11.866898
125,P45,439,103,506,438.991,102.985,505.978,0.009,0.015,0.022,0,90,0,0,90,-0.01,0,0,0.01,15.89726,-2.083159,34.236097,26.035945,-35.892334,-26.585772
125,P46,414,136,536,413.952,136.051,535.92,0.048,-0.051,0.08,0,90,0,0,89.98,-0.02,0,0.02,0.02,22.038054,-6.999475,33.729051,39.671272,-34.646596,-39.593914
125,P47,464,-149,491,464.011,-148.942,491.001,-0.011,-0.058,-0.001,0,90,0,0,89.98,0,0,0.02,0,-20.529263,4.712212,29.207483,-36.119263,-38.620465,25.115805
125,P48,628,276,275,628,276.001,275,0,-0.001,0,0,90,0,0,90,0,0,0,0,26.281294,54.382673,-7.351215,31.686572,-52.610649,-24.639443
125,P49,522,-143,294,522.004,-142.973,294.007,-0.004,-0.027,-0.007,0,90,0,0,90,0,0,0,0,-17.744443,37.49961,23.702349,-22.26871,-62.427383,7.29557
125,P50,537,-37,325,536.9,-36.913,324.926,0.1,-0.087,0.074,0,90,0,0,90,-0.03,0,0,0.03,-4.677157,32.506396,25.272931,-7.665935,-57.805087,0.410481
126,P1,641,21,473,641,21.001,472.999,0,-0.001,0.001,0,90,0,0,90,-0.01,0,0,0.01,2.504873,27.519626,2.23665,2.694484,-29.888478,-6.802141
126,P2,536,235,281,536.02,234.989,281.007,-0.02,0.011,-0.007,0,90,0,0,90,0,0,0,0,26.546259,44.032767,14.098478,28.148025,-62.246048,-17.994974
126,P3,656,242,373,655.987,241.999,372.991,0.013,0.001,0.009,0,90,0,0,90,-0.01,0,0,0.01,22.652949,45.073176,-8.860985,32.776278,-42.092527,-29.962463
126,P4,510,276,526,509.999,276,526,0.001,0,0,0,90,0,0,90,-0.01,0,0,0.01,32.64841,16.755403,9.227564,52.819925,-41.195996,-50.144886
126,P5,459,-118,333,459.007,-117.965,333.018,-0.007,-0.035,-0.018,0,90,0,0,90,0,0,0,0,-17.177925,25.497104,36.44135,-21.492808,-62.969441,6.512297
126,P6,610,99,466,610,99,466,0,0,0,0,90,0,0,90,0,0,0,0,10.759067,25.238494,7.138833,17.17709,-34.089953,-18.925816
126,P7,465,-55,492,465,-55,491.999,0,0,0.001,0,90,0,0,90,0,0,0,0,-7.733267,1.409392,32.805118,-15.561468,-34.796812,8.22765
126,P8,436,237,298,436.022,236.988,298.01,-0.022,0.012,-0.01,0,90,0,0,90,0,0,0,0,32.498439,34.740917,30.415792,32.745528,-69.911194,-16.595598
126,P9,445,-117,511,444.992,-116.963,510.969,0.008,-0.037,0.031,0,90,0,0,90,-0.01,0,0,0.01,-17.109515,-1.645374,32.388839,-33.198828,-34.397615,23.632729
126,P10,547,29,431,547,29.001,431,0,-0.001,0,0,90,0,0,90,0,0,0,0,3.633118,19.457122,22.238243,3.283647,-41.897603,-6.811516
126,P11,415,171,268,414.999,171.001,268,0.001,-0.001,0,0,90,0,0,90,-0.01,0,0,0.01,25.678675,36.787112,38.153119,24.249145,-77.029201,-9.356781
126,P12,490,300,336,490,299.999,336,0,0.001,0,0,90,0,0,90,0,0,0,0,35.438737,36.207239,16.216561,39.465106,-60.788486,-26.503728
126,P13,619,7,521,618.99,7.043,520.966,0.01,-0.043,0.034,0,90,0,0,89.98,-0.01,0,0.02,0.01,1.246476,20.765904,3.912734,0.672447,-24.718925,-5.241901
126,P14,563,296,267,563.021,295.988,267.008,-0.021,0.012,-0.008,0,90,0,0,90,0,0,0,0,30.832252,50.689306,2.876499,34.211112,-59.752073,-23.052133
126,P15,571,270,520,571,270,520,0,0,0,0,90,0,0,90,-0.01,0,0,0.01,28.888271,24.230102,-0.221498,50.80517,-37.14955,-49.479028
126,P16,414,101,432,414.004,101.004,432.008,-0.004,-0.004,-0.008,0,90,0,0,89.98,0,0,0.02,0,16.244966,3.719877,42.744358,19.794712,-49.017201,-17.951705
126,P17,431,50,452,431.028,50.061,452.084,-0.028,-0.061,-0.084,0,90,0,0,89.97,0.02,0,0.03,-0.02,7.878487,1.427178,40.799759,9.615544,-43.003742,-11.683703
126,P18,462,-94,399,462.002,-93.976,399.005,-0.002,-0.024,-0.005,0,90,0,0,90,0,0,0,0,-13.617311,14.249457,36.513153,-19.503391,-51.787581,8.247455
126,P19,692,76,390,691.999,76,389.999,0.001,0,0.001,0,90,0,0,90,0,0,0,0,7.220081,42.21328,-7.244303,10.099403,-35.688712,-12.438605
126,P20,536,248,280,536.016,247.99,280.005,-0.016,0.01,-0.005,0,90,0,0,90,0,0,0,0,27.81435,44.704824,12.89587,29.66875,-62.154442,-18.946261
126,P21,619,18,314,618.993,18.021,313.997,0.007,-0.021,0.003,0,90,0,0,90,-0.01,0,0,0.01,1.85911,41.691232,9.559821,0.154989,-51.303621,-3.882954
126,P22,527,287,353,527.008,286.981,352.999,-0.008,0.019,0.001,0,90,0,0,90,0,0,0,0,32.133229,36.418428,11.659457,37.702545,-56.033957,-27.952142
126,P23,647,222,381,647.123,222.071,381.081,-0.123,-0.071,-0.081,0,90,0,0,89.94,0.02,0,0.06,-0.02,21.259366,42.268263,-5.277051,30.398709,-42.068662,-27.921044
126,P24,405,244,479,405.008,243.985,479,-0.008,0.015,0,0,90,0,0,90,0,0,0,0,36.280137,6.025792,30.966718,48.000923,-50.631776,-40.702734
126,P25,415,192,396,415,192.009,396.005,0,-0.009,-0.005,0,90,0,0,90,0,0,0,0,28.90967,14.503283,37.845357,32.560836,-58.328006,-23.266137
126,P26,695,288,364,694.99,288.01,363.993,0.01,-0.01,0.007,0,90,0,0,90,-0.01,0,0,0.01,24.979171,53.371193,-22.76518,39.970844,-38.865461,-37.569886
126,P27,483,298,550,483.002,297.984,549.996,-0.002,0.016,0.004,0,90,0,0,90,0,0,0,0,36.439837,13.728477,9.243365,59.210233,-42.60126,-56.636779
126,P28,417,184,294,417.009,184.01,294.015,-0.009,-0.01,-0.015,0,90,0,0,90,0,0,0,0,27.358609,32.28742,37.817705,26.571582,-73.012797,-12.168161
126,P29,700,36,537,699.972,36.025,536.971,0.028,-0.025,0.029,0,90,0,0,90,-0.01,0,0,0.01,3.877183,32.031186,-15.245488,10.522381,-17.232909,-14.643779
126,P30,452,103,282,452.024,102.992,282.014,-0.024,0.008,-0.014,0,90,0,0,90,0.01,0,0,-0.01,14.529805,34.481885,36.982878,13.096734,-72.393865,-7.504701
126,P31,580,25,303,580.103,25.059,303.096,-0.103,-0.059,-0.096,0,90,0,0,89.96,0.03,0,0.04,-0.03,2.683536,39.540675,16.950055,0.977837,-56.548704,-4.186056
126,P32,547,-113,431,546.99,-112.987,430.987,0.01,-0.013,0.013,0,90,0,0,89.98,-0.01,0,0.02,0.01,-13.175312,20.729578,20.034888,-21.96502,-42.277065,12.36057
126,P33,544,-83,447,543.972,-82.956,446.967,0.028,-0.044,0.033,0,90,0,0,90,-0.01,0,0,0.01,-9.740117,17.859723,21.06319,-17.469343,-39.762302,9.249614
126,P34,493,187,285,493.019,186.985,285.006,-0.019,0.015,-0.006,0,90,0,0,90,0,0,0,0,23.496499,38.656237,25.354212,23.543928,-66.75508,-13.597158
126,P35,644,53,525,643.972,53.017,524.956,0.028,-0.017,0.044,0,90,0,0,90,-0.01,0,0,0.01,5.834241,24.533441,-2.014498,12.507649,-23.288552,-16.176547
126,P36,592,-10,393,592.01,-9.995,393.01,-0.01,-0.005,-0.01,0,90,0,0,90,0,0,0,0,-0.977133,29.101912,14.908281,-3.635539,-44.008067,-1.506029
126,P37,626,143,336,626.005,142.989,336.002,-0.005,0.011,-0.002,0,90,0,0,90,0,0,0,0,14.476205,41.794012,4.61399,17.31088,-48.315618,-15.791507
126,P38,434,95,515,434,95,514.999,0,0,0.001,0,90,0,0,90,-0.01,0,0,0.01,14.966496,-4.151477,34.608223,25.699326,-34.005183,-26.810622
126,P39,635,-10,469,635.004,-9.97,469,-0.004,-0.03,0,0,90,0,0,90,0,0,0,0,-0.635616,26.940207,3.756335,-3.565109,-30.694396,-1.359229
126,P40,547,245,397,547.013,244.982,397.006,-0.013,0.018,-0.006,0,90,0,0,90,0,0,0,0,27.322728,30.819589,11.930618,34.798109,-49.693834,-28.85936
126,P41,514,234,468,513.999,234,468,0.001,0,0,0,90,0,0,90,0,0,0,0,28.111853,19.112517,16.119304,40.22702,-44.354463,-36.192077
126,P42,622,-144,277,622.013,-143.962,277.015,-0.013,-0.038,-0.015,0,90,0,0,90,0,0,0,0,-14.643863,48.199193,4.434415,-20.4479,-53.890275,8.859958
126,P43,600,-103,393,600,-103,393,0,0,0,0,90,0,0,90,0,0,0,0,-10.853931,31.020041,11.446626,-18.131721,-43.437774,9.308869
126,P44,462,109,354,462,109.001,354,0,-0.001,0,0,90,0,0,90,0,0,0,0,15.255422,22.458362,36.315955,15.505571,-60.330911,-11.890209
126,P45,439,103,506,438.99,102.984,505.977,0.01,0.016,0.023,0,90,0,0,90,-0.01,0,0,0.01,15.901044,-2.097905,34.245615,26.02856,-35.892727,-26.619597
126,P46,414,136,536,413.952,136.051,535.919,0.048,-0.051,0.081,0,90,0,0,90,-0.02,0,0,0.02,22.043972,-7.013214,33.738105,39.66606,-34.650991,-39.630274
126,P47,464,-149,491,464.012,-148.94,491.001,-0.012,-0.06,-0.001,0,90,0,0,90,0,0,0,0,-20.52978,4.692681,29.217886,-36.144477,-38.609708,25.104988
